E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
3.919543E+01,5.56078E+01,6.0237E-01,4.6154E+00,6.4029E-01,5.2557E+00,0.000E+00,3.163E-02
3.963414E+01,5.52451E+01,5.8995E-01,4.4702E+00,6.3123E-01,5.1014E+00,0.000E+00,3.128E-02
4.024079E+01,5.40411E+01,5.7343E-01,4.2795E+00,6.1909E-01,4.8986E+00,0.000E+00,3.081E-02
4.040256E+01,5.25980E+01,5.6915E-01,4.2305E+00,6.1592E-01,4.8464E+00,0.000E+00,3.069E-02
4.064522E+01,5.40571E+01,3.4044E+00,2.5154E+01,6.1123E-01,2.5765E+01,2.100E+01,3.050E-02
4.125186E+01,5.53764E+01,3.3261E+00,2.4214E+01,5.9978E-01,2.4814E+01,2.023E+01,3.006E-02
4.189992E+01,5.59523E+01,3.2457E+00,2.3263E+01,5.8798E-01,2.3851E+01,1.945E+01,2.959E-02
4.479101E+01,5.70307E+01,2.9144E+00,1.9540E+01,5.4026E-01,2.0080E+01,1.639E+01,2.768E-02
4.788159E+01,5.75239E+01,2.6115E+00,1.6379E+01,4.9680E-01,1.6876E+01,1.377E+01,2.589E-02
5.118542E+01,5.78210E+01,2.3382E+00,1.3719E+01,4.5727E-01,1.4176E+01,1.156E+01,2.422E-02
5.471721E+01,5.80169E+01,2.0897E+00,1.1469E+01,4.2138E-01,1.1890E+01,9.682E+00,2.266E-02
5.849270E+01,5.81468E+01,1.8652E+00,9.5765E+00,3.8883E-01,9.9653E+00,8.094E+00,2.120E-02
6.252870E+01,5.82336E+01,1.6646E+00,7.9950E+00,3.5935E-01,8.3544E+00,6.765E+00,1.983E-02
6.684318E+01,5.82911E+01,1.4854E+00,6.6739E+00,3.3267E-01,7.0066E+00,5.653E+00,1.855E-02
7.145536E+01,5.83279E+01,1.3254E+00,5.5705E+00,3.0855E-01,5.8790E+00,4.722E+00,1.735E-02
7.638578E+01,5.83503E+01,1.1825E+00,4.6491E+00,2.8676E-01,4.9359E+00,3.944E+00,1.623E-02
8.165640E+01,5.83941E+01,1.0531E+00,3.8732E+00,2.6709E-01,4.1403E+00,3.288E+00,1.518E-02
8.729069E+01,5.83944E+01,9.3251E-01,3.2082E+00,2.4932E-01,3.4575E+00,2.726E+00,1.420E-02
9.331374E+01,5.83864E+01,8.2579E-01,2.6577E+00,2.3328E-01,2.8910E+00,2.260E+00,1.329E-02
9.975239E+01,5.83732E+01,7.3135E-01,2.2018E+00,2.1879E-01,2.4206E+00,1.873E+00,1.243E-02
2.078156E+02,5.81710E+01,1.9415E-01,2.8057E-01,1.2520E-01,4.0577E-01,2.393E-01,5.966E-03
2.221548E+02,5.81566E+01,1.7240E-01,2.3305E-01,1.2027E-01,3.5332E-01,1.987E-01,5.581E-03
2.374835E+02,5.81432E+01,1.5309E-01,1.9359E-01,1.1566E-01,3.0925E-01,1.651E-01,5.221E-03
2.538699E+02,5.81308E+01,1.3595E-01,1.6082E-01,1.1134E-01,2.7216E-01,1.371E-01,4.884E-03
2.713869E+02,5.81193E+01,1.2074E-01,1.3361E-01,1.0726E-01,2.4087E-01,1.139E-01,4.569E-03
2.901126E+02,5.81087E+01,1.0723E-01,1.1101E-01,1.0340E-01,2.1441E-01,9.462E-02,4.274E-03
3.101304E+02,5.80989E+01,9.5245E-02,9.2231E-02,9.9723E-02,1.9195E-01,7.859E-02,3.998E-03
3.315294E+02,5.80899E+01,8.4601E-02,7.6636E-02,9.6218E-02,1.7285E-01,6.528E-02,3.740E-03
3.544049E+02,5.80817E+01,7.5151E-02,6.3681E-02,9.2858E-02,1.5654E-01,5.423E-02,3.498E-03
3.788588E+02,5.80742E+01,6.6759E-02,5.2919E-02,8.9628E-02,1.4255E-01,4.504E-02,3.273E-03
4.050001E+02,5.80673E+01,5.9308E-02,4.3978E-02,8.6512E-02,1.3049E-01,3.742E-02,3.061E-03
4.329451E+02,5.80609E+01,5.2690E-02,3.6549E-02,8.3497E-02,1.2005E-01,3.108E-02,2.864E-03
