E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
3.383279E+01,5.02993E+01,3.3951E+00,3.3275E+01,6.9732E-01,3.3972E+01,2.802E+01,3.665E-02
3.429889E+01,5.08358E+01,3.3198E+00,3.2095E+01,6.8526E-01,3.2780E+01,2.705E+01,3.615E-02
3.666551E+01,5.19788E+01,2.9745E+00,2.6900E+01,6.2949E-01,2.7529E+01,2.274E+01,3.381E-02
3.919543E+01,5.24920E+01,2.6643E+00,2.2540E+01,5.7850E-01,2.3118E+01,1.911E+01,3.163E-02
4.189992E+01,5.28009E+01,2.3861E+00,1.8883E+01,5.3198E-01,1.9415E+01,1.606E+01,2.959E-02
4.479101E+01,5.30062E+01,2.1326E+00,1.5787E+01,4.8959E-01,1.6277E+01,1.345E+01,2.768E-02
4.788159E+01,5.31422E+01,1.9025E+00,1.3175E+01,4.5103E-01,1.3626E+01,1.125E+01,2.589E-02
5.118542E+01,5.32332E+01,1.6966E+00,1.0991E+01,4.1601E-01,1.1407E+01,9.396E+00,2.422E-02
5.471721E+01,5.32932E+01,1.5126E+00,9.1664E+00,3.8423E-01,9.5506E+00,7.847E+00,2.266E-02
5.849270E+01,5.33312E+01,1.3483E+00,7.6433E+00,3.5543E-01,7.9987E+00,6.550E+00,2.120E-02
6.252870E+01,5.33535E+01,1.2017E+00,6.3726E+00,3.2936E-01,6.7020E+00,5.467E+00,1.983E-02
6.684318E+01,5.33967E+01,1.0706E+00,5.3109E+00,3.0578E-01,5.6167E+00,4.560E+00,1.855E-02
7.145536E+01,5.33976E+01,9.5063E-01,4.4114E+00,2.8446E-01,4.6959E+00,3.788E+00,1.735E-02
7.638578E+01,5.33913E+01,8.4419E-01,3.6646E+00,2.6518E-01,3.9298E+00,3.147E+00,1.623E-02
8.165640E+01,5.33819E+01,7.4857E-01,3.0398E+00,2.4777E-01,3.2876E+00,2.611E+00,1.518E-02
8.729069E+01,5.33679E+01,6.6149E-01,2.5128E+00,2.3203E-01,2.7448E+00,2.160E+00,1.420E-02
9.331374E+01,5.33500E+01,5.8460E-01,2.0774E+00,2.1781E-01,2.2952E+00,1.786E+00,1.329E-02
9.975239E+01,5.33303E+01,5.1669E-01,1.7175E+00,2.0494E-01,1.9224E+00,1.478E+00,1.243E-02
2.078156E+02,5.31359E+01,1.3373E-01,2.1338E-01,1.2066E-01,3.3404E-01,1.836E-01,5.966E-03
2.221548E+02,5.31238E+01,1.1833E-01,1.7663E-01,1.1612E-01,2.9275E-01,1.519E-01,5.581E-03
2.374835E+02,5.31126E+01,1.0472E-01,1.4621E-01,1.1187E-01,2.5808E-01,1.257E-01,5.221E-03
2.538699E+02,5.31024E+01,9.2670E-02,1.2104E-01,1.0787E-01,2.2891E-01,1.040E-01,4.884E-03
2.713869E+02,5.30929E+01,8.2014E-02,1.0021E-01,1.0409E-01,2.0430E-01,8.609E-02,4.569E-03
2.901126E+02,5.30843E+01,7.2587E-02,8.2965E-02,1.0051E-01,1.8348E-01,7.124E-02,4.274E-03
3.101304E+02,5.30764E+01,6.4247E-02,6.8693E-02,9.7108E-02,1.6580E-01,5.894E-02,3.998E-03
3.315294E+02,5.30692E+01,5.6869E-02,5.6879E-02,9.3857E-02,1.5074E-01,4.877E-02,3.740E-03
3.544049E+02,5.30626E+01,5.0340E-02,4.7099E-02,9.0745E-02,1.3784E-01,4.036E-02,3.498E-03
3.788588E+02,5.30566E+01,4.4562E-02,3.9003E-02,8.7755E-02,1.2676E-01,3.340E-02,3.273E-03
4.050001E+02,5.30511E+01,3.9450E-02,3.2299E-02,8.4877E-02,1.1718E-01,2.763E-02,3.061E-03
4.329451E+02,5.30461E+01,3.4926E-02,2.6750E-02,8.2099E-02,1.0885E-01,2.287E-02,2.864E-03
