E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
2.5328415E+00,5.92191E+01,1.9983E+01,2.0430E+03,8.9962E+00,2.0520E+03,0.000E-01,4.895E-01
2.5455057E+00,5.92994E+01,1.9855E+01,2.0199E+03,8.9854E+00,2.0289E+03,0.000E-01,4.871E-01
2.5582333E+00,5.93784E+01,1.9728E+01,1.9970E+03,8.9745E+00,2.0060E+03,0.000E-01,4.846E-01
2.5710244E+00,5.94562E+01,1.9602E+01,1.9744E+03,8.9634E+00,1.9833E+03,0.000E-01,4.822E-01
2.5838796E+00,5.95328E+01,1.9477E+01,1.9520E+03,8.9523E+00,1.9610E+03,0.000E-01,4.798E-01
2.5967990E+00,5.98280E+01,1.9351E+01,1.9297E+03,8.9410E+00,1.9386E+03,0.000E-01,4.775E-01
2.6097829E+00,5.99021E+01,1.9223E+01,1.9074E+03,8.9296E+00,1.9163E+03,0.000E-01,4.751E-01
2.6228319E+00,5.99746E+01,1.9096E+01,1.8854E+03,8.9181E+00,1.8943E+03,0.000E-01,4.727E-01
2.6359460E+00,6.00456E+01,1.8970E+01,1.8636E+03,8.9064E+00,1.8725E+03,0.000E-01,4.704E-01
2.6491257E+00,6.01154E+01,1.8845E+01,1.8421E+03,8.8947E+00,1.8510E+03,0.000E-01,4.680E-01
2.6623714E+00,6.01838E+01,1.8721E+01,1.8209E+03,8.8828E+00,1.8298E+03,0.000E-01,4.657E-01
2.6756832E+00,6.03943E+01,1.8594E+01,1.7996E+03,8.8708E+00,1.8085E+03,0.000E-01,4.634E-01
2.6890617E+00,6.04596E+01,1.8469E+01,1.7785E+03,8.8587E+00,1.7874E+03,0.000E-01,4.611E-01
2.7025070E+00,6.05233E+01,1.8344E+01,1.7577E+03,8.8465E+00,1.7665E+03,0.000E-01,4.588E-01
2.7160195E+00,6.05855E+01,1.8220E+01,1.7371E+03,8.8341E+00,1.7460E+03,0.000E-01,4.565E-01
2.7295996E+00,6.06463E+01,1.8096E+01,1.7168E+03,8.8217E+00,1.7256E+03,0.000E-01,4.542E-01
2.7432476E+00,6.07057E+01,1.7974E+01,1.6967E+03,8.8091E+00,1.7055E+03,0.000E-01,4.520E-01
2.7569638E+00,6.07638E+01,1.7853E+01,1.6768E+03,8.7964E+00,1.6856E+03,0.000E-01,4.497E-01
2.7707486E+00,6.08207E+01,1.7732E+01,1.6572E+03,8.7836E+00,1.6660E+03,0.000E-01,4.475E-01
2.7846024E+00,6.08763E+01,1.7612E+01,1.6379E+03,8.7707E+00,1.6466E+03,0.000E-01,4.452E-01
2.7985254E+00,6.09309E+01,1.7493E+01,1.6187E+03,8.7577E+00,1.6275E+03,0.000E-01,4.430E-01
2.8125180E+00,6.09843E+01,1.7376E+01,1.5998E+03,8.7446E+00,1.6086E+03,0.000E-01,4.408E-01
2.8265806E+00,6.10368E+01,1.7259E+01,1.5811E+03,8.7313E+00,1.5899E+03,0.000E-01,4.386E-01
2.8407135E+00,6.10882E+01,1.7142E+01,1.5627E+03,8.7180E+00,1.5714E+03,0.000E-01,4.365E-01
2.8549171E+00,6.11387E+01,1.7027E+01,1.5445E+03,8.7045E+00,1.5532E+03,0.000E-01,4.343E-01
2.8691917E+00,6.11884E+01,1.6913E+01,1.5265E+03,8.6910E+00,1.5351E+03,0.000E-01,4.321E-01
2.8835376E+00,6.12372E+01,1.6799E+01,1.5087E+03,8.6773E+00,1.5174E+03,0.000E-01,4.300E-01
2.8979553E+00,6.12854E+01,1.6686E+01,1.4911E+03,8.6635E+00,1.4997E+03,0.000E-01,4.278E-01
2.9124451E+00,6.13328E+01,1.6572E+01,1.4735E+03,8.6496E+00,1.4821E+03,0.000E-01,4.257E-01
2.9270073E+00,6.13795E+01,1.6458E+01,1.4561E+03,8.6357E+00,1.4647E+03,0.000E-01,4.236E-01
2.9416424E+00,6.14255E+01,1.6345E+01,1.4389E+03,8.6216E+00,1.4475E+03,0.000E-01,4.215E-01
2.9563506E+00,6.14711E+01,1.6234E+01,1.4220E+03,8.6074E+00,1.4306E+03,0.000E-01,4.194E-01
2.9711323E+00,6.15162E+01,1.6123E+01,1.4052E+03,8.5931E+00,1.4138E+03,0.000E-01,4.173E-01
2.9859880E+00,6.15613E+01,1.6013E+01,1.3887E+03,8.5787E+00,1.3973E+03,0.000E-01,4.152E-01
3.0009179E+00,6.16075E+01,1.5903E+01,1.3723E+03,8.5642E+00,1.3808E+03,0.000E-01,4.132E-01
3.0159225E+00,6.16638E+01,1.5778E+01,1.3547E+03,8.5496E+00,1.3633E+03,0.000E-01,4.111E-01
3.0310021E+00,6.17137E+01,1.5654E+01,1.3374E+03,8.5349E+00,1.3459E+03,0.000E-01,4.091E-01
3.0461571E+00,6.17593E+01,1.5531E+01,1.3203E+03,8.5201E+00,1.3288E+03,0.000E-01,4.070E-01
3.0613879E+00,6.18015E+01,1.5410E+01,1.3035E+03,8.5052E+00,1.3120E+03,0.000E-01,4.050E-01
3.0766949E+00,6.18410E+01,1.5289E+01,1.2868E+03,8.4902E+00,1.2953E+03,0.000E-01,4.030E-01
3.0920783E+00,6.18782E+01,1.5170E+01,1.2704E+03,8.4751E+00,1.2789E+03,0.000E-01,4.010E-01
3.1075387E+00,6.19134E+01,1.5051E+01,1.2543E+03,8.4599E+00,1.2627E+03,0.000E-01,3.990E-01
3.1230764E+00,6.19468E+01,1.4934E+01,1.2383E+03,8.4446E+00,1.2467E+03,0.000E-01,3.970E-01
3.1386918E+00,6.19786E+01,1.4818E+01,1.2226E+03,8.4292E+00,1.2310E+03,0.000E-01,3.950E-01
3.1543853E+00,6.20089E+01,1.4703E+01,1.2070E+03,8.4138E+00,1.2154E+03,0.000E-01,3.931E-01
3.1701572E+00,6.20378E+01,1.4589E+01,1.1917E+03,8.3982E+00,1.2001E+03,0.000E-01,3.911E-01
3.1860080E+00,6.20654E+01,1.4476E+01,1.1766E+03,8.3825E+00,1.1850E+03,0.000E-01,3.892E-01
3.2019380E+00,6.20918E+01,1.4364E+01,1.1617E+03,8.3668E+00,1.1701E+03,0.000E-01,3.872E-01
3.2179477E+00,6.21171E+01,1.4253E+01,1.1470E+03,8.3509E+00,1.1553E+03,0.000E-01,3.853E-01
3.2340374E+00,6.21413E+01,1.4143E+01,1.1325E+03,8.3350E+00,1.1408E+03,0.000E-01,3.834E-01
3.2502076E+00,6.21646E+01,1.4035E+01,1.1182E+03,8.3190E+00,1.1265E+03,0.000E-01,3.815E-01
3.2664587E+00,6.21868E+01,1.3927E+01,1.1041E+03,8.3028E+00,1.1124E+03,0.000E-01,3.796E-01
3.2827910E+00,6.22082E+01,1.3820E+01,1.0901E+03,8.2866E+00,1.0984E+03,0.000E-01,3.777E-01
3.2992049E+00,6.22287E+01,1.3714E+01,1.0764E+03,8.2704E+00,1.0847E+03,0.000E-01,3.758E-01
3.3157009E+00,6.22484E+01,1.3609E+01,1.0628E+03,8.2540E+00,1.0711E+03,0.000E-01,3.739E-01
3.3322794E+00,6.22674E+01,1.3505E+01,1.0495E+03,8.2375E+00,1.0577E+03,0.000E-01,3.721E-01
3.3489408E+00,6.22856E+01,1.3402E+01,1.0363E+03,8.2210E+00,1.0445E+03,0.000E-01,3.702E-01
3.3656856E+00,6.24074E+01,1.3296E+01,1.0230E+03,8.2043E+00,1.0312E+03,0.000E-01,3.684E-01
3.3825140E+00,6.24245E+01,1.3191E+01,1.0099E+03,8.1876E+00,1.0181E+03,0.000E-01,3.665E-01
3.3994265E+00,6.24405E+01,1.3087E+01,9.9695E+02,8.1708E+00,1.0051E+03,0.000E-01,3.647E-01
3.4164237E+00,6.24556E+01,1.2984E+01,9.8418E+02,8.1539E+00,9.9233E+02,0.000E-01,3.629E-01
3.4335058E+00,6.24697E+01,1.2882E+01,9.7158E+02,8.1369E+00,9.7972E+02,0.000E-01,3.611E-01
3.4506733E+00,6.24829E+01,1.2781E+01,9.5915E+02,8.1199E+00,9.6727E+02,0.000E-01,3.593E-01
3.4679267E+00,6.24953E+01,1.2681E+01,9.4689E+02,8.1028E+00,9.5500E+02,0.000E-01,3.575E-01
3.4852663E+00,6.25068E+01,1.2581E+01,9.3480E+02,8.0856E+00,9.4288E+02,0.000E-01,3.557E-01
3.5026927E+00,6.25176E+01,1.2483E+01,9.2287E+02,8.0683E+00,9.3094E+02,0.000E-01,3.540E-01
3.5202061E+00,6.25276E+01,1.2385E+01,9.1110E+02,8.0509E+00,9.1915E+02,0.000E-01,3.522E-01
3.5378072E+00,6.25369E+01,1.2289E+01,8.9949E+02,8.0335E+00,9.0752E+02,0.000E-01,3.505E-01
3.5554962E+00,6.25456E+01,1.2193E+01,8.8804E+02,8.0159E+00,8.9605E+02,0.000E-01,3.487E-01
3.5732737E+00,6.25535E+01,1.2098E+01,8.7674E+02,7.9984E+00,8.8473E+02,0.000E-01,3.470E-01
3.5911400E+00,6.25608E+01,1.2004E+01,8.6559E+02,7.9807E+00,8.7357E+02,0.000E-01,3.453E-01
3.6090957E+00,6.25675E+01,1.1911E+01,8.5459E+02,7.9629E+00,8.6255E+02,0.000E-01,3.435E-01
3.6271412E+00,6.25737E+01,1.1818E+01,8.4374E+02,7.9451E+00,8.5169E+02,0.000E-01,3.418E-01
3.6452769E+00,6.25792E+01,1.1727E+01,8.3304E+02,7.9272E+00,8.4097E+02,0.000E-01,3.401E-01
3.6635033E+00,6.25843E+01,1.1636E+01,8.2248E+02,7.9093E+00,8.3039E+02,0.000E-01,3.384E-01
