E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
3.064366E+01,4.68879E+01,3.5145E+00,3.9640E+01,7.5853E-01,4.0399E+01,3.343E+01,4.046E-02
3.110102E+01,4.82676E+01,3.4275E+00,3.8091E+01,7.4434E-01,3.8835E+01,3.214E+01,3.987E-02
3.208502E+01,4.92519E+01,3.2520E+00,3.5031E+01,7.1537E-01,3.5746E+01,2.960E+01,3.864E-02
3.429889E+01,5.01312E+01,2.9110E+00,2.9334E+01,6.5715E-01,2.9991E+01,2.487E+01,3.615E-02
3.666551E+01,5.05777E+01,2.6076E+00,2.4581E+01,6.0388E-01,2.5185E+01,2.091E+01,3.381E-02
3.919543E+01,5.08571E+01,2.3365E+00,2.0604E+01,5.5523E-01,2.1159E+01,1.758E+01,3.163E-02
4.189992E+01,5.10451E+01,2.0865E+00,1.7212E+01,5.1087E-01,1.7723E+01,1.472E+01,2.959E-02
4.479101E+01,5.11700E+01,1.8611E+00,1.4361E+01,4.7049E-01,1.4831E+01,1.230E+01,2.768E-02
4.788159E+01,5.12536E+01,1.6592E+00,1.1977E+01,4.3380E-01,1.2411E+01,1.028E+01,2.589E-02
5.118542E+01,5.13083E+01,1.4786E+00,9.9840E+00,4.0050E-01,1.0384E+01,8.578E+00,2.422E-02
5.471721E+01,5.13425E+01,1.3173E+00,8.3210E+00,3.7032E-01,8.6913E+00,7.159E+00,2.266E-02
5.849270E+01,5.13619E+01,1.1735E+00,6.9344E+00,3.4299E-01,7.2774E+00,5.973E+00,2.120E-02
6.252870E+01,5.14029E+01,1.0438E+00,5.7698E+00,3.1826E-01,6.0881E+00,4.973E+00,1.983E-02
6.684318E+01,5.14014E+01,9.2605E-01,4.7884E+00,2.9592E-01,5.0843E+00,4.128E+00,1.855E-02
7.145536E+01,5.13932E+01,8.2164E-01,3.9743E+00,2.7573E-01,4.2500E+00,3.427E+00,1.735E-02
7.638578E+01,5.13809E+01,7.2906E-01,3.2989E+00,2.5749E-01,3.5564E+00,2.845E+00,1.623E-02
8.165640E+01,5.13667E+01,6.4593E-01,2.7340E+00,2.4102E-01,2.9750E+00,2.358E+00,1.518E-02
8.729069E+01,5.13491E+01,5.7023E-01,2.2578E+00,2.2615E-01,2.4840E+00,1.949E+00,1.420E-02
9.331374E+01,5.13295E+01,5.0344E-01,1.8647E+00,2.1270E-01,2.0774E+00,1.611E+00,1.329E-02
9.975239E+01,5.13089E+01,4.4450E-01,1.5401E+00,2.0054E-01,1.7406E+00,1.331E+00,1.243E-02
2.078156E+02,5.11228E+01,1.1331E-01,1.8846E-01,1.2050E-01,3.0896E-01,1.633E-01,5.966E-03
2.221548E+02,5.11116E+01,1.0010E-01,1.5573E-01,1.1612E-01,2.7185E-01,1.349E-01,5.581E-03
2.374835E+02,5.11014E+01,8.8426E-02,1.2869E-01,1.1199E-01,2.4068E-01,1.115E-01,5.221E-03
2.538699E+02,5.10920E+01,7.8119E-02,1.0635E-01,1.0810E-01,2.1445E-01,9.209E-02,4.884E-03
2.713869E+02,5.10834E+01,6.9017E-02,8.7897E-02,1.0441E-01,1.9231E-01,7.609E-02,4.569E-03
2.901126E+02,5.10755E+01,6.0977E-02,7.2646E-02,1.0089E-01,1.7354E-01,6.287E-02,4.274E-03
3.101304E+02,5.10683E+01,5.3876E-02,6.0043E-02,9.7530E-02,1.5757E-01,5.195E-02,3.998E-03
3.315294E+02,5.10617E+01,4.7604E-02,4.9629E-02,9.4308E-02,1.4394E-01,4.292E-02,3.740E-03
3.544049E+02,5.10558E+01,4.2063E-02,4.1022E-02,9.1209E-02,1.3223E-01,3.546E-02,3.498E-03
3.788588E+02,5.10503E+01,3.7169E-02,3.3909E-02,8.8219E-02,1.2213E-01,2.930E-02,3.273E-03
4.050001E+02,5.10454E+01,3.2845E-02,2.8030E-02,8.5328E-02,1.1336E-01,2.421E-02,3.061E-03
4.329451E+02,5.10409E+01,2.9025E-02,2.3172E-02,8.2525E-02,1.0570E-01,2.001E-02,2.864E-03
