E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
2.374835E+02,1.40011E+01,2.4931E-04,1.5729E-03,1.1905E-01,1.2062E-01,1.445E-03,5.221E-03
2.538699E+02,1.40009E+01,2.1542E-04,1.2714E-03,1.1612E-01,1.1739E-01,1.168E-03,4.884E-03
2.713869E+02,1.40008E+01,1.8614E-04,1.0277E-03,1.1322E-01,1.1425E-01,9.434E-04,4.569E-03
2.901126E+02,1.40007E+01,1.6085E-04,8.3070E-04,1.1034E-01,1.1117E-01,7.621E-04,4.274E-03
3.101304E+02,1.40006E+01,1.3899E-04,6.7147E-04,1.0747E-01,1.0814E-01,6.157E-04,3.998E-03
3.315294E+02,1.40006E+01,1.2010E-04,5.4277E-04,1.0464E-01,1.0518E-01,4.974E-04,3.740E-03
3.544049E+02,1.40005E+01,1.0378E-04,4.3874E-04,1.0182E-01,1.0226E-01,4.018E-04,3.498E-03
3.788588E+02,1.40004E+01,8.9678E-05,3.5465E-04,9.9033E-02,9.9388E-02,3.246E-04,3.273E-03
4.050001E+02,1.40004E+01,7.7492E-05,2.8668E-04,9.6273E-02,9.6560E-02,2.623E-04,3.061E-03
4.329451E+02,1.40003E+01,6.6963E-05,2.3174E-04,9.3544E-02,9.3776E-02,2.119E-04,2.864E-03
