E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
3.919543E+01,5.72414E+01,6.4993E-01,4.9520E+00,6.6427E-01,5.6163E+00,0.000E+00,3.163E-02
4.115079E+01,5.62616E+01,5.9345E-01,4.3067E+00,6.2406E-01,4.9308E+00,0.000E+00,3.013E-02
4.178065E+01,5.50638E+01,5.7690E-01,4.1235E+00,6.1205E-01,4.7356E+00,0.000E+00,2.968E-02
4.189992E+01,5.43184E+01,5.7385E-01,4.0900E+00,6.0983E-01,4.6998E+00,0.000E+00,2.959E-02
4.194861E+01,5.36280E+01,5.7261E-01,4.0765E+00,6.0892E-01,4.6854E+00,0.000E+00,2.956E-02
4.220055E+01,5.50800E+01,3.3934E+00,2.4014E+01,6.0428E-01,2.4618E+01,2.001E+01,2.938E-02
4.283041E+01,5.63927E+01,3.3149E+00,2.3113E+01,5.9297E-01,2.3706E+01,1.927E+01,2.895E-02
4.479101E+01,5.75729E+01,3.0868E+00,2.0580E+01,5.6015E-01,2.1140E+01,1.720E+01,2.768E-02
4.788159E+01,5.82861E+01,2.7683E+00,1.7266E+01,5.1489E-01,1.7781E+01,1.447E+01,2.589E-02
5.118542E+01,5.86719E+01,2.4801E+00,1.4470E+01,4.7372E-01,1.4944E+01,1.215E+01,2.422E-02
5.471721E+01,5.89167E+01,2.2208E+00,1.2121E+01,4.3632E-01,1.2557E+01,1.020E+01,2.266E-02
5.849270E+01,5.90794E+01,1.9833E+00,1.0126E+01,4.0240E-01,1.0528E+01,8.535E+00,2.120E-02
6.252870E+01,5.91879E+01,1.7708E+00,8.4571E+00,3.7168E-01,8.8288E+00,7.137E+00,1.983E-02
6.684318E+01,5.92606E+01,1.5808E+00,7.0626E+00,3.4387E-01,7.4065E+00,5.967E+00,1.855E-02
7.145536E+01,5.93083E+01,1.4110E+00,5.8973E+00,3.1872E-01,6.2160E+00,4.987E+00,1.735E-02
7.638578E+01,5.93386E+01,1.2594E+00,4.9238E+00,2.9600E-01,5.2198E+00,4.167E+00,1.623E-02
8.165640E+01,5.93582E+01,1.1226E+00,4.1057E+00,2.7548E-01,4.3812E+00,3.478E+00,1.518E-02
8.729069E+01,5.93943E+01,9.9577E-01,3.4067E+00,2.5696E-01,3.6637E+00,2.889E+00,1.420E-02
9.331374E+01,5.93901E+01,8.8198E-01,2.8227E+00,2.4023E-01,3.0629E+00,2.396E+00,1.329E-02
9.975239E+01,5.93794E+01,7.8127E-01,2.3390E+00,2.2513E-01,2.5641E+00,1.987E+00,1.243E-02
2.078156E+02,5.91783E+01,2.0785E-01,2.9869E-01,1.2775E-01,4.2644E-01,2.545E-01,5.966E-03
2.221548E+02,5.91635E+01,1.8468E-01,2.4826E-01,1.2265E-01,3.7091E-01,2.116E-01,5.581E-03
2.374835E+02,5.91496E+01,1.6410E-01,2.0635E-01,1.1789E-01,3.2424E-01,1.759E-01,5.221E-03
2.538699E+02,5.91368E+01,1.4582E-01,1.7154E-01,1.1342E-01,2.8496E-01,1.462E-01,4.884E-03
2.713869E+02,5.91249E+01,1.2959E-01,1.4260E-01,1.0921E-01,2.5181E-01,1.215E-01,4.569E-03
2.901126E+02,5.91139E+01,1.1517E-01,1.1855E-01,1.0523E-01,2.2378E-01,1.010E-01,4.274E-03
3.101304E+02,5.91037E+01,1.0236E-01,9.8564E-02,1.0145E-01,2.0001E-01,8.399E-02,3.998E-03
3.315294E+02,5.90944E+01,9.0977E-02,8.1951E-02,9.7843E-02,1.7979E-01,6.982E-02,3.740E-03
3.544049E+02,5.90858E+01,8.0867E-02,6.8142E-02,9.4390E-02,1.6253E-01,5.804E-02,3.498E-03
3.788588E+02,5.90779E+01,7.1883E-02,5.6662E-02,9.1073E-02,1.4774E-01,4.825E-02,3.273E-03
4.050001E+02,5.90707E+01,6.3900E-02,4.7119E-02,8.7876E-02,1.3500E-01,4.011E-02,3.061E-03
4.329451E+02,5.90641E+01,5.6807E-02,3.9184E-02,8.4786E-02,1.2397E-01,3.335E-02,2.864E-03
