E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
2.849870E+01,4.62279E+01,3.4601E+00,4.4496E+01,8.1038E-01,4.5306E+01,3.761E+01,4.351E-02
3.001405E+01,4.75892E+01,3.1720E+00,3.8732E+01,7.5880E-01,3.9491E+01,3.283E+01,4.131E-02
3.208502E+01,4.82836E+01,2.8394E+00,3.2433E+01,6.9724E-01,3.3130E+01,2.758E+01,3.864E-02
3.429889E+01,4.86701E+01,2.5429E+00,2.7171E+01,6.4083E-01,2.7812E+01,2.318E+01,3.615E-02
3.666551E+01,4.89207E+01,2.2763E+00,2.2753E+01,5.8925E-01,2.3342E+01,1.947E+01,3.381E-02
3.919543E+01,4.90881E+01,2.0305E+00,1.8985E+01,5.4217E-01,1.9527E+01,1.628E+01,3.163E-02
4.189992E+01,4.92000E+01,1.8103E+00,1.5834E+01,4.9928E-01,1.6333E+01,1.361E+01,2.959E-02
4.479101E+01,4.92746E+01,1.6133E+00,1.3200E+01,4.6026E-01,1.3660E+01,1.136E+01,2.768E-02
4.788159E+01,4.93230E+01,1.4372E+00,1.1001E+01,4.2482E-01,1.1426E+01,9.485E+00,2.589E-02
5.118542E+01,4.93526E+01,1.2802E+00,9.1660E+00,3.9267E-01,9.5587E+00,7.914E+00,2.422E-02
5.471721E+01,4.93689E+01,1.1402E+00,7.6367E+00,3.6354E-01,8.0002E+00,6.602E+00,2.266E-02
5.849270E+01,4.94076E+01,1.0121E+00,6.3415E+00,3.3718E-01,6.6787E+00,5.486E+00,2.120E-02
6.252870E+01,4.94035E+01,8.9714E-01,5.2583E+00,3.1334E-01,5.5716E+00,4.550E+00,1.983E-02
6.684318E+01,4.93931E+01,7.9529E-01,4.3605E+00,2.9179E-01,4.6523E+00,3.774E+00,1.855E-02
7.145536E+01,4.93788E+01,7.0507E-01,3.6163E+00,2.7233E-01,3.8886E+00,3.131E+00,1.735E-02
7.638578E+01,4.93619E+01,6.2514E-01,2.9993E+00,2.5476E-01,3.2541E+00,2.597E+00,1.623E-02
8.165640E+01,4.93449E+01,5.5344E-01,2.4839E+00,2.3889E-01,2.7228E+00,2.151E+00,1.518E-02
8.729069E+01,4.93260E+01,4.8826E-01,2.0500E+00,2.2455E-01,2.2746E+00,1.776E+00,1.420E-02
9.331374E+01,4.93055E+01,4.3080E-01,1.6920E+00,2.1158E-01,1.9036E+00,1.466E+00,1.329E-02
9.975239E+01,4.92849E+01,3.8012E-01,1.3966E+00,1.9985E-01,1.5964E+00,1.211E+00,1.243E-02
2.078156E+02,4.91096E+01,9.5820E-02,1.6898E-01,1.2204E-01,2.9102E-01,1.464E-01,5.966E-03
2.221548E+02,4.90995E+01,8.4549E-02,1.3948E-01,1.1771E-01,2.5719E-01,1.208E-01,5.581E-03
2.374835E+02,4.90902E+01,7.4607E-02,1.1514E-01,1.1363E-01,2.2877E-01,9.968E-02,5.221E-03
2.538699E+02,4.90817E+01,6.5837E-02,9.5043E-02,1.0976E-01,2.0480E-01,8.224E-02,4.884E-03
2.713869E+02,4.90739E+01,5.8100E-02,7.8460E-02,1.0607E-01,1.8453E-01,6.786E-02,4.569E-03
2.901126E+02,4.90668E+01,5.1275E-02,6.4773E-02,1.0255E-01,1.6732E-01,5.599E-02,4.274E-03
3.101304E+02,4.90603E+01,4.5253E-02,5.3476E-02,9.9183E-02,1.5266E-01,4.620E-02,3.998E-03
3.315294E+02,4.90545E+01,3.9939E-02,4.4151E-02,9.5940E-02,1.4009E-01,3.812E-02,3.740E-03
3.544049E+02,4.90491E+01,3.5251E-02,3.6453E-02,9.2812E-02,1.2926E-01,3.145E-02,3.498E-03
3.788588E+02,4.90443E+01,3.1115E-02,3.0099E-02,8.9786E-02,1.1988E-01,2.595E-02,3.273E-03
4.050001E+02,4.90399E+01,2.7464E-02,2.4853E-02,8.6852E-02,1.1170E-01,2.141E-02,3.061E-03
4.329451E+02,4.90359E+01,2.4243E-02,2.0522E-02,8.4002E-02,1.0452E-01,1.767E-02,2.864E-03
