E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
2.374835E+02,1.70022E+01,6.1938E-04,3.0956E-03,1.1160E-01,1.1470E-01,2.835E-03,5.221E-03
2.538699E+02,1.70020E+01,5.3598E-04,2.5059E-03,1.0878E-01,1.1129E-01,2.295E-03,4.884E-03
2.713869E+02,1.70018E+01,4.6381E-04,2.0285E-03,1.0601E-01,1.0804E-01,1.857E-03,4.569E-03
2.901126E+02,1.70016E+01,4.0136E-04,1.6421E-03,1.0330E-01,1.0494E-01,1.503E-03,4.274E-03
3.101304E+02,1.70014E+01,3.4732E-04,1.3293E-03,1.0064E-01,1.0197E-01,1.216E-03,3.998E-03
3.315294E+02,1.70012E+01,3.0056E-04,1.0761E-03,9.8034E-02,9.9110E-02,9.846E-04,3.740E-03
3.544049E+02,1.70011E+01,2.6009E-04,8.7107E-04,9.5479E-02,9.6350E-02,7.969E-04,3.498E-03
3.788588E+02,1.70010E+01,2.2508E-04,7.0514E-04,9.2976E-02,9.3681E-02,6.449E-04,3.273E-03
4.050001E+02,1.70008E+01,1.9477E-04,5.7082E-04,9.0525E-02,9.1096E-02,5.220E-04,3.061E-03
4.329451E+02,1.70007E+01,1.6855E-04,4.6209E-04,8.8126E-02,8.8588E-02,4.225E-04,2.864E-03
