E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
7.638578E+01,2.80899E+01,6.4239E-02,6.0298E-01,2.0510E-01,8.0808E-01,5.418E-01,1.623E-02
8.165640E+01,2.80813E+01,5.6155E-02,4.9308E-01,1.9662E-01,6.8970E-01,4.429E-01,1.518E-02
8.729069E+01,2.80734E+01,4.8934E-02,4.0193E-01,1.8883E-01,5.9076E-01,3.607E-01,1.420E-02
9.331374E+01,2.80662E+01,4.2642E-02,3.2765E-01,1.8167E-01,5.0932E-01,2.938E-01,1.329E-02
9.975239E+01,2.80596E+01,3.7161E-02,2.6710E-01,1.7505E-01,4.4215E-01,2.393E-01,1.243E-02
2.078156E+02,2.80177E+01,8.1960E-03,2.8277E-02,1.2425E-01,1.5253E-01,2.506E-02,5.966E-03
2.221548E+02,2.80158E+01,7.1448E-03,2.3059E-02,1.2077E-01,1.4383E-01,2.041E-02,5.581E-03
2.374835E+02,2.80141E+01,6.2286E-03,1.8805E-02,1.1740E-01,1.3620E-01,1.663E-02,5.221E-03
2.538699E+02,2.80125E+01,5.4300E-03,1.5336E-02,1.1413E-01,1.2947E-01,1.354E-02,4.884E-03
2.713869E+02,2.80112E+01,4.7339E-03,1.2507E-02,1.1093E-01,1.2344E-01,1.103E-02,4.569E-03
2.901126E+02,2.80099E+01,4.1272E-03,1.0200E-02,1.0782E-01,1.1802E-01,8.985E-03,4.274E-03
3.101304E+02,2.80088E+01,3.5983E-03,8.3190E-03,1.0477E-01,1.1309E-01,7.318E-03,3.998E-03
3.315294E+02,2.80079E+01,3.1373E-03,6.7849E-03,1.0179E-01,1.0857E-01,5.961E-03,3.740E-03
3.544049E+02,2.80070E+01,2.7354E-03,5.5339E-03,9.8866E-02,1.0440E-01,4.855E-03,3.498E-03
3.788588E+02,2.80062E+01,2.3850E-03,4.5136E-03,9.6002E-02,1.0052E-01,3.955E-03,3.273E-03
4.050001E+02,2.80055E+01,2.0796E-03,3.6816E-03,9.3194E-02,9.6876E-02,3.221E-03,3.061E-03
4.329451E+02,2.80049E+01,1.8133E-03,3.0030E-03,9.0439E-02,9.3442E-02,2.624E-03,2.864E-03
